DefendantID,CustomersFirstName,CustomersLastName,CustomersState,AccountBalance,TotalBilled,TotalReceived
2702025,Sarah,Williams,TX,878.0,2000,1122
2705348,Joseph,Lopez,TX,878.0,2500,1622
2702017,Susan,Gonzalez,TX,878.0,2000,1122
2703706,Thomas,Thomas,TX,877.0,1000,123
2706518,Barbara,Thomas,TX,876.0,4500,3624
2700067,John,Lopez,TX,875.0,2500,1625
2703009,Betty,Wilson,TX,873.0,4500,3627
2700161,Sarah,Martinez,TX,873.0,1800,927
2707731,James,Taylor,TX,870.0,6000,5130
2706061,Jessica,Martinez,TX,869.0,1000,131
2707869,Barbara,Brown,TX,868.0,2500,1632
2709203,Anthony,Wilson,TX,867.0,2500,1633
2706176,Lisa,Sanchez,TX,867.0,2500,1633
2708439,Thomas,Anderson,TX,865.0,1800,935
2703827,William,Thompson,TX,864.0,1500,636
2701749,Barbara,Lopez,TX,863.0,1800,937
2707594,Margaret,Perez,TX,863.0,3000,2137
2705135,Thomas,Johnson,TX,862.0,1800,938
2707761,Jennifer,Jackson,TX,861.0,3000,2139
2708885,Matthew,Garcia,TX,860.0,2500,1640
2701186,Margaret,Rodriguez,TX,859.0,2500,1641
2707011,Lisa,Perez,TX,857.0,1000,143
2708762,Barbara,Wilson,TX,856.0,1500,644
2702300,Matthew,Thomas,TX,856.0,1500,644
2707372,Christopher,Davis,TX,855.0,2500,1645
2704119,Jennifer,Thompson,TX,853.0,1000,147
2708488,David,Jackson,TX,852.0,1000,148
2707293,Karen,Moore,TX,852.0,1800,948
2706048,Sandra,Johnson,TX,852.0,1800,948
2701471,Matthew,Ramirez,TX,851.0,3000,2149
2702752,Sarah,Rodriguez,TX,849.0,1800,951
2706175,Linda,Perez,TX,849.0,9000,8151
2702196,Jennifer,Wilson,TX,847.0,1500,653
2704815,David,Clark,TX,847.0,1500,653
2701583,Joseph,Garcia,TX,846.0,6000,5154
2703155,Richard,Lewis,TX,844.0,2500,1656
2702751,Jennifer,Rodriguez,TX,839.0,1000,161
2704368,Linda,Jackson,TX,837.0,1800,963
2707057,James,Hernandez,TX,836.0,1000,164
2701224,William,Thomas,TX,836.0,1500,664
2708688,Linda,Thomas,TX,835.0,1800,965
2702730,Lisa,Smith,TX,834.0,1800,966
2706021,Matthew,Brown,TX,834.0,2500,1666
2705753,Thomas,Smith,TX,833.0,3000,2167
2702639,Mark,Jones,TX,832.0,1000,168
2708835,Linda,Smith,TX,831.0,1000,169
2706610,Patricia,Lewis,TX,831.0,1800,969
2700638,Michael,Martin,TX,830.0,1500,670
2700188,Jessica,Brown,TX,829.0,1500,671
2705087,Barbara,Jackson,TX,829.0,3000,2171
2706666,Joseph,Perez,TX,828.0,2000,1172
2709448,Daniel,Perez,TX,827.0,3000,2173
2704502,Jessica,Thomas,TX,827.0,2500,1673
2706513,Karen,Taylor,TX,824.0,12000,11176
2708753,James,Thompson,TX,823.0,4500,3677
2701456,Lisa,Perez,TX,823.0,1800,977
2706870,John,Moore,TX,822.0,4500,3678
2700359,Joseph,Lee,TX,820.0,3000,2180
2706600,John,Johnson,TX,820.0,1500,680
2707182,Barbara,Williams,TX,817.0,2000,1183
2709786,Elizabeth,Jackson,TX,815.0,1000,185
2703612,Sandra,Anderson,TX,814.0,1800,986
2709659,Linda,Wilson,TX,813.0,1500,687
2705708,Elizabeth,Gonzalez,TX,813.0,2500,1687
2702713,Linda,Lee,TX,812.0,6000,5188
2706860,Elizabeth,Hernandez,TX,811.0,3000,2189
2702965,John,Moore,TX,808.0,1500,692
2705455,Linda,Perez,TX,806.0,3000,2194
2708049,Robert,Jones,TX,806.0,1000,194
2702296,Linda,Thomas,TX,805.0,1000,195
2708612,Christopher,Brown,TX,805.0,1800,995
2708997,James,Wilson,TX,803.0,2500,1697
2700306,Jennifer,Perez,TX,803.0,1500,697
2703419,Joseph,Harris,TX,800.0,4500,3700
2706622,Matthew,Hernandez,TX,800.0,2500,1700
2705804,Linda,Brown,TX,798.0,3000,2202
2702455,Jessica,Miller,TX,797.0,3000,2203
2702566,Margaret,Jackson,TX,796.0,4500,3704
2702823,Charles,Robinson,TX,796.0,6000,5204
2702445,James,Hernandez,TX,794.0,2500,1706
2709042,Betty,Taylor,TX,793.0,1000,207
2703900,Mary,Thomas,TX,793.0,2000,1207
2705530,William,Sanchez,TX,791.0,1500,709
2704194,Elizabeth,Thomas,TX,790.0,3000,2210
2704363,Margaret,Clark,TX,783.0,3000,2217
2700459,Linda,Lee,TX,783.0,1000,217
2704122,Anthony,Harris,TX,783.0,1000,217
2708211,David,Smith,TX,783.0,1000,217
2703796,Linda,Johnson,TX,782.0,1000,218
2702581,David,Smith,TX,781.0,2500,1719
2700087,Anthony,Ramirez,TX,780.0,1000,220
2707905,Susan,Lopez,TX,778.0,2500,1722
2707557,Sandra,Davis,TX,778.0,1800,1022
2709774,Joseph,Williams,TX,776.0,2000,1224
2700399,Matthew,Davis,TX,776.0,1000,224
2707735,Lisa,Robinson,TX,775.0,1000,225
2709713,James,Martin,TX,775.0,1000,225
2700453,Nancy,Garcia,TX,774.0,3000,2226
2706619,Mary,Martinez,TX,774.0,1000,226
2705477,Margaret,Robinson,TX,774.0,1800,1026
2708871,Margaret,Lewis,TX,773.0,1500,727
2702241,Elizabeth,Jackson,TX,772.0,1000,228
2702086,Barbara,Hernandez,TX,771.0,1500,729
2700311,Michael,Gonzalez,TX,771.0,1000,229
2708115,Michael,Lopez,TX,771.0,2500,1729
2703751,Anthony,Clark,TX,771.0,3000,2229
2706045,Margaret,Garcia,TX,770.0,1500,730
2700343,Richard,Smith,TX,770.0,2500,1730
2709267,Michael,Smith,TX,769.0,1500,731
2700006,John,Lewis,TX,766.0,1000,234
2701487,Richard,Martin,TX,764.0,1500,736
2700191,Mary,Gonzalez,TX,763.0,1800,1037
2709576,Joseph,Williams,TX,762.0,2500,1738
2703538,Charles,Taylor,TX,762.0,2000,1238
2703844,Charles,Williams,TX,762.0,12000,11238
2708467,Jessica,Moore,TX,762.0,1500,738
2707690,Jennifer,White,TX,758.0,2000,1242
2707825,Jessica,Thomas,TX,758.0,1800,1042
2709502,Sandra,Jones,TX,756.0,1000,244
2707547,Thomas,Johnson,TX,754.0,1500,746
2701288,Sarah,Jackson,TX,749.0,2500,1751
2703210,Mark,Davis,TX,748.0,1000,252
2708775,Joseph,Davis,TX,748.0,1800,1052
2702966,Mary,Perez,TX,748.0,9000,8252
2700758,Charles,Wilson,TX,746.0,1000,254
2705683,Robert,Martinez,TX,741.0,1500,759
2703189,Jennifer,Thomas,TX,741.0,6000,5259
2709133,James,Martinez,TX,740.0,2500,1760
2703388,Mark,Clark,TX,740.0,1800,1060
2700869,John,Anderson,TX,740.0,2500,1760
2704570,Linda,Jones,TX,739.0,2000,1261
2708965,Betty,Miller,TX,739.0,1500,761
2708944,William,Smith,TX,737.0,1800,1063
2704578,Lisa,Harris,TX,735.0,3000,2265
2708691,Susan,Jackson,TX,735.0,1800,1065
2708942,Linda,Wilson,TX,735.0,3000,2265
2700579,Robert,Thomas,TX,730.0,1000,270
2709145,Mark,Ramirez,TX,729.0,4500,3771
2703313,Karen,Anderson,TX,729.0,1000,271
2706711,Nancy,Lee,TX,729.0,1800,1071
2709591,Matthew,Smith,TX,728.0,1000,272
2708453,Margaret,White,TX,728.0,1000,272
2700994,Barbara,Jackson,TX,727.0,3000,2273
2704745,Sandra,Smith,TX,725.0,1000,275
2702715,Margaret,Anderson,TX,723.0,2000,1277
2704075,Matthew,Hernandez,TX,723.0,1500,777
2708777,Margaret,Garcia,TX,722.0,1000,278
2700229,Betty,Martin,TX,721.0,1800,1079
2709461,Sarah,Jackson,TX,720.0,3000,2280
2707247,Mary,Johnson,TX,718.0,1500,782
2702628,David,Harris,TX,717.0,1000,283
2701319,Margaret,Davis,TX,715.0,1800,1085
2704582,Susan,Johnson,TX,715.0,2000,1285
2704385,Margaret,Robinson,TX,714.0,2000,1286
2702747,Margaret,Thompson,TX,714.0,9000,8286
2705488,Margaret,Williams,TX,713.0,3000,2287
2704907,Margaret,Davis,TX,712.0,1800,1088
2704786,Susan,Lewis,TX,712.0,2000,1288
2703452,Linda,Williams,TX,711.0,1000,289
2705406,Thomas,Garcia,TX,711.0,1000,289
2703949,Thomas,Jackson,TX,709.0,1800,1091
2707956,Charles,Martinez,TX,707.0,1000,293
2702977,Lisa,Moore,TX,705.0,3000,2295
2706182,Matthew,Sanchez,TX,702.0,2000,1298
2705220,Matthew,Sanchez,TX,702.0,6000,5298
2705528,Thomas,Brown,TX,702.0,4500,3798
2709773,Lisa,Johnson,TX,701.0,2000,1299
2702102,Anthony,Lopez,TX,700.0,2000,1300
2707034,Joseph,Ramirez,TX,699.0,1000,301
2700239,Christopher,Miller,TX,698.0,3000,2302
2705122,Jennifer,Martinez,TX,696.0,1800,1104
2708140,Joseph,Jones,TX,695.0,3000,2305
2707841,Mark,Garcia,TX,695.0,1800,1105
2701802,William,Sanchez,TX,695.0,2500,1805
2704868,Anthony,Wilson,TX,694.0,1500,806
2704302,Thomas,Sanchez,TX,693.0,1800,1107
2700894,Michael,Thomas,TX,690.0,2000,1310
2709557,Lisa,Jones,TX,690.0,2500,1810
2707084,James,Miller,TX,688.0,3000,2312
2706993,Robert,Harris,TX,688.0,1000,312
2701078,Michael,Davis,TX,688.0,1500,812
2702220,Linda,Jones,TX,687.0,3000,2313
2705151,Susan,Davis,TX,686.0,1000,314
2705281,John,White,TX,686.0,9000,8314
2700729,James,Harris,TX,685.0,2000,1315
2702376,Nancy,Rodriguez,TX,684.0,2000,1316
2703656,Sandra,Perez,TX,684.0,1500,816
2700440,Nancy,Miller,TX,684.0,2500,1816
2702635,Matthew,Davis,TX,682.0,1800,1118
2705520,William,Perez,TX,680.0,1000,320
2702006,Barbara,Davis,TX,679.0,2000,1321
2701304,Matthew,Ramirez,TX,677.0,1000,323
2706436,Nancy,Miller,TX,676.0,2500,1824
2704859,Sarah,Ramirez,TX,676.0,2500,1824
2705952,Matthew,Taylor,TX,675.0,1800,1125
2708472,Susan,Martinez,TX,674.0,9000,8326
2704847,Anthony,White,TX,674.0,1000,326
2703229,Charles,Brown,TX,674.0,3000,2326
2703557,Richard,Miller,TX,674.0,1000,326
2707936,Michael,Lopez,TX,672.0,1000,328
2709721,Linda,Moore,TX,671.0,1500,829
2704068,Thomas,Davis,TX,670.0,1500,830
2705537,Mary,Thompson,TX,669.0,1500,831
2709940,Barbara,Moore,TX,668.0,3000,2332
2706814,Daniel,Thomas,TX,666.0,3000,2334
2703788,Barbara,Clark,TX,665.0,1800,1135
2702865,Sandra,Jackson,TX,665.0,1500,835
2706977,Jennifer,Hernandez,TX,665.0,1800,1135
2707408,Sandra,Ramirez,TX,662.0,12000,11338
2703677,Michael,Thompson,TX,661.0,1800,1139
2704038,Daniel,Brown,TX,660.0,1000,340
2703834,Mark,Lopez,TX,660.0,1000,340
2702913,Lisa,Hernandez,TX,660.0,2500,1840
2705625,Michael,Lee,TX,660.0,1800,1140
2703141,Thomas,Gonzalez,TX,659.0,1000,341
2708355,Sarah,Harris,TX,658.0,1000,342
2703412,Thomas,Martinez,TX,658.0,4500,3842
2704020,David,Williams,TX,657.0,1500,843
2709309,Matthew,Anderson,TX,657.0,3000,2343
2707021,Sandra,Robinson,TX,655.0,1000,345
2706488,Richard,Robinson,TX,654.0,1500,846
2706656,Sarah,Ramirez,TX,653.0,2000,1347
2706645,William,Martinez,TX,652.0,1000,348
2710000,Elizabeth,White,TX,648.0,6000,5352
2701913,Charles,Miller,TX,648.0,1500,852
2707433,Elizabeth,Jackson,TX,648.0,2500,1852
2706940,Michael,Moore,TX,645.0,1800,1155
2704261,James,Lewis,TX,645.0,1500,855
2700993,Linda,White,TX,643.0,6000,5357
2702238,Lisa,Martinez,TX,643.0,1000,357
2706901,Robert,Martin,TX,642.0,9000,8358
2705684,Mary,Lopez,TX,641.0,3000,2359
2707975,Mary,Gonzalez,TX,641.0,1500,859
2700734,James,Rodriguez,TX,641.0,3000,2359
2709147,Elizabeth,Wilson,TX,640.0,1000,360
2706124,Betty,Thompson,TX,639.0,2000,1361
2704100,Anthony,Lee,TX,638.0,6000,5362
2701154,Margaret,Rodriguez,TX,638.0,1500,862
2705934,Jennifer,Harris,TX,637.0,1000,363
2701219,Christopher,Wilson,TX,637.0,2000,1363
2705208,Barbara,Miller,TX,637.0,12000,11363
2700520,Matthew,Clark,TX,636.0,2000,1364
2700499,Nancy,White,TX,635.0,1500,865
2705158,Lisa,Jones,TX,634.0,1500,866
2702190,Jessica,Lee,TX,634.0,1800,1166
2707894,Mary,Miller,TX,633.0,1000,367
2708283,Betty,Perez,TX,632.0,1500,868
2704132,Daniel,Lopez,TX,632.0,3000,2368
2705863,William,Johnson,TX,631.0,4500,3869
2709694,Betty,Lopez,TX,630.0,1800,1170
2700569,Elizabeth,Martin,TX,629.0,1000,371
2705510,Susan,Harris,TX,628.0,1000,372
2708529,David,Lee,TX,627.0,1000,373
2702922,Mary,Davis,TX,626.0,4500,3874
2708881,Margaret,Clark,TX,624.0,1000,376
2700235,Thomas,Smith,TX,623.0,1000,377
2701839,Daniel,Wilson,TX,618.0,2500,1882
2706151,Mark,Anderson,TX,618.0,3000,2382
2703197,Karen,Jackson,TX,614.0,4500,3886
2709332,Linda,Lopez,TX,614.0,1500,886
2701434,Joseph,Jones,TX,614.0,1500,886
2707943,Daniel,Anderson,TX,613.0,1800,1187
2706706,Jennifer,Robinson,TX,613.0,12000,11387
2708069,Mary,Davis,TX,612.0,2000,1388
2702959,Elizabeth,Robinson,TX,612.0,2000,1388
2702234,Charles,Lopez,TX,611.0,12000,11389
2709533,Margaret,Ramirez,TX,611.0,1800,1189
2705312,Karen,Brown,TX,610.0,1500,890
2704259,Sandra,Lee,TX,610.0,4500,3890
2706196,Patricia,Lopez,TX,609.0,1800,1191
2703040,Karen,Wilson,TX,609.0,1500,891
2703813,Karen,Perez,TX,609.0,6000,5391
2707888,Richard,Miller,TX,607.0,3000,2393
2708574,Mark,Wilson,TX,607.0,1800,1193
2707266,Sandra,Clark,TX,605.0,6000,5395
2709393,Linda,Lewis,TX,603.0,1800,1197
2705819,Margaret,Thomas,TX,603.0,1000,397
2700901,Patricia,Lee,TX,602.0,2000,1398
2707765,Mary,Thomas,TX,601.0,1000,399
2704938,Elizabeth,Smith,TX,598.0,1500,902
2707885,Jennifer,Lopez,TX,598.0,1800,1202
2703965,Jessica,Thomas,TX,597.0,2000,1403
2701847,Jennifer,Miller,TX,597.0,2000,1403
2708897,Susan,Lee,TX,596.0,1000,404
2708930,Linda,Moore,TX,595.0,2500,1905
2702133,Anthony,Smith,TX,593.0,2500,1907
2701287,David,Perez,TX,593.0,1000,407
2707979,Betty,White,TX,593.0,1800,1207
2702417,Barbara,Jackson,TX,592.0,1500,908
2706120,Nancy,Moore,TX,590.0,1800,1210
2700124,Betty,White,TX,588.0,3000,2412
2703893,James,Thompson,TX,588.0,12000,11412
2704702,Mark,Smith,TX,587.0,6000,5413
2703301,Elizabeth,Williams,TX,587.0,3000,2413
2709395,Daniel,Wilson,TX,587.0,1000,413
2702975,Karen,Williams,TX,587.0,1000,413
2708727,Joseph,Lewis,TX,583.0,3000,2417
2708513,Daniel,Jackson,TX,583.0,1500,917
2709435,Matthew,Perez,TX,580.0,2500,1920
2702213,Betty,Robinson,TX,579.0,1000,421
2705941,Mary,Williams,TX,579.0,2500,1921
2709454,Sarah,Garcia,TX,578.0,2000,1422
2709524,Nancy,Moore,TX,576.0,1000,424
2706981,Charles,Sanchez,TX,574.0,9000,8426
2705372,Margaret,Hernandez,TX,573.0,1500,927
2704484,Joseph,Thompson,TX,573.0,2000,1427
2703114,Nancy,Lewis,TX,573.0,1500,927
2708800,Richard,Lee,TX,573.0,1500,927
2704340,Mark,Hernandez,TX,572.0,2500,1928
2704733,Jessica,Moore,TX,570.0,1800,1230
2708604,Anthony,Moore,TX,570.0,1000,430
2708248,James,Anderson,TX,569.0,1500,931
2703984,Joseph,Sanchez,TX,568.0,1800,1232
2706878,John,Hernandez,TX,568.0,3000,2432
2701673,Robert,Lopez,TX,567.0,1800,1233
2703644,Susan,Miller,TX,565.0,1000,435
2701098,Jennifer,Taylor,TX,564.0,2000,1436
2703418,John,Miller,TX,564.0,1500,936
2703069,Lisa,Jones,TX,558.0,1800,1242
2704316,Jennifer,Perez,TX,558.0,1000,442
2708276,Nancy,Robinson,TX,557.0,1500,943
2701022,Linda,Anderson,TX,556.0,2000,1444
2701806,Nancy,Robinson,TX,555.0,1000,445
2702273,Mary,Davis,TX,555.0,1800,1245
2705163,Margaret,Sanchez,TX,553.0,3000,2447
2702722,Richard,Sanchez,TX,552.0,4500,3948
2703710,Nancy,Thomas,TX,550.0,1500,950
2707635,John,Gonzalez,TX,550.0,2500,1950
2708521,Margaret,Taylor,TX,550.0,1800,1250
2704990,David,Johnson,TX,549.0,2500,1951
2701009,William,Perez,TX,549.0,2000,1451
2709619,Robert,Clark,TX,548.0,2500,1952
2702994,Matthew,Davis,TX,548.0,3000,2452
2702987,David,Miller,TX,547.0,2000,1453
2707209,Margaret,Miller,TX,547.0,1800,1253
2702930,John,Davis,TX,544.0,1800,1256
2708663,Richard,Ramirez,TX,543.0,1800,1257
2701695,Mark,Brown,TX,543.0,2000,1457
2702063,Sandra,White,TX,543.0,3000,2457
2708368,Margaret,White,TX,542.0,1000,458
2704669,Anthony,Harris,TX,542.0,1000,458
2707311,Sarah,Miller,TX,542.0,2000,1458
2709826,Betty,Garcia,TX,541.0,6000,5459
2706988,Linda,Clark,TX,541.0,1000,459
2705891,Sandra,Wilson,TX,539.0,1500,961
2709442,Patricia,Williams,TX,539.0,1800,1261
2701501,Christopher,Rodriguez,TX,538.0,2500,1962
2704541,Sarah,Williams,TX,537.0,1800,1263
2702582,Nancy,Harris,TX,537.0,2000,1463
2701377,Nancy,Wilson,TX,535.0,1800,1265
2705242,James,Thomas,TX,535.0,1800,1265
2705478,Patricia,Martin,TX,535.0,1000,465
2707003,Elizabeth,Moore,TX,535.0,1000,465
2704193,Matthew,Davis,TX,533.0,2500,1967
2708952,Robert,Wilson,TX,533.0,2500,1967
2708557,Daniel,Ramirez,TX,532.0,2000,1468
2706592,Robert,Miller,TX,532.0,12000,11468
2701532,Daniel,Sanchez,TX,531.0,6000,5469
2708901,Christopher,Davis,TX,531.0,9000,8469
2702552,Christopher,Jones,TX,531.0,6000,5469
2703112,James,Clark,TX,531.0,1000,469
2701375,Margaret,Taylor,TX,531.0,6000,5469
2703740,Mary,Moore,TX,528.0,1500,972
2709891,William,Clark,TX,528.0,1500,972
2700617,Matthew,Jones,TX,526.0,2000,1474
2709811,Jessica,Miller,TX,526.0,1000,474
2703882,Christopher,Lewis,TX,526.0,1800,1274
2702820,Karen,Martinez,TX,521.0,1000,479
2705412,Elizabeth,Lopez,TX,520.0,1000,480
2705818,Barbara,Jackson,TX,518.0,1000,482
2705418,Barbara,Sanchez,TX,517.0,2000,1483
2709170,Nancy,Anderson,TX,516.0,4500,3984
2706351,Mark,Gonzalez,TX,516.0,1500,984
2703056,Christopher,Wilson,TX,516.0,1000,484
2707195,Christopher,Robinson,TX,515.0,12000,11485
2705951,James,Ramirez,TX,514.0,2000,1486
2702958,Sarah,Taylor,TX,513.0,1800,1287
2700248,Nancy,Moore,TX,513.0,1500,987
2705102,Linda,Taylor,TX,511.0,4500,3989
2704956,David,Miller,TX,511.0,1000,489
2709078,John,Robinson,TX,510.0,1800,1290
2703876,Michael,Gonzalez,TX,509.0,2000,1491
2706111,Jessica,White,TX,506.0,1000,494
2708063,Joseph,Martinez,TX,506.0,3000,2494
2709703,Patricia,Anderson,TX,505.0,1800,1295
2701406,Sarah,Hernandez,TX,505.0,2000,1495
2706057,Christopher,Brown,TX,504.0,2000,1496
2707800,Elizabeth,Lee,TX,504.0,1800,1296
2701734,Anthony,Brown,TX,503.0,1800,1297
2704488,Betty,Jones,TX,502.0,2000,1498
2709221,Jennifer,Miller,TX,502.0,2000,1498
2704876,Lisa,Perez,TX,502.0,1500,998
2704446,Anthony,Ramirez,TX,502.0,1000,498
2700973,David,Gonzalez,TX,502.0,1500,998
2708646,Richard,Jackson,TX,501.0,1000,499
2704196,Elizabeth,Johnson,TX,499.0,2500,2001
2703856,Mark,Jackson,TX,497.0,2000,1503
2700590,Richard,Davis,TX,497.0,9000,8503
2700854,Thomas,Moore,TX,497.0,1000,503
2701887,Daniel,Clark,TX,497.0,1800,1303
2709054,Mark,Rodriguez,TX,496.0,2500,2004
2705350,Sandra,Smith,TX,496.0,1500,1004
2708033,Jennifer,Lewis,TX,495.0,1500,1005
2709242,Michael,Lopez,TX,495.0,3000,2505
2704520,Richard,Martin,TX,495.0,1500,1005
2703151,Lisa,Garcia,TX,495.0,1500,1005
2701785,Sandra,Williams,TX,494.0,3000,2506
2705713,Anthony,Williams,TX,492.0,3000,2508
2701153,Richard,Lewis,TX,491.0,1500,1009
2701732,Jessica,Clark,TX,489.0,9000,8511
2705712,Betty,Lewis,TX,489.0,2000,1511
2700205,Jennifer,Wilson,TX,486.0,3000,2514
2701832,David,Thompson,TX,485.0,1000,515
2709558,William,Garcia,TX,484.0,2000,1516
2702488,Joseph,Ramirez,TX,482.0,1000,518
2709284,Christopher,Johnson,TX,482.0,1500,1018
2703824,Christopher,Moore,TX,482.0,2500,2018
2706818,Matthew,Johnson,TX,481.0,2000,1519
2704923,Michael,Sanchez,TX,481.0,2500,2019
2701631,Daniel,Taylor,TX,480.0,1000,520
2706727,James,Smith,TX,480.0,1500,1020
2703339,Betty,Rodriguez,TX,479.0,1800,1321
2706667,Jennifer,Anderson,TX,478.0,2000,1522
2707814,Joseph,Moore,TX,475.0,1800,1325
2709486,James,Thomas,TX,472.0,9000,8528
2707310,James,Gonzalez,TX,471.0,1000,529
2702233,William,Thompson,TX,471.0,2500,2029
2708314,Charles,Williams,TX,467.0,6000,5533
2705454,James,Davis,TX,466.0,2500,2034
2705235,Susan,Davis,TX,466.0,1500,1034
2702631,Mark,Thomas,TX,462.0,6000,5538
2700378,Betty,Harris,TX,462.0,2500,2038
2700987,Michael,Robinson,TX,462.0,3000,2538
2702104,Jessica,Martin,TX,460.0,1000,540
2703969,Mary,Lewis,TX,458.0,2500,2042
2705040,Daniel,Robinson,TX,458.0,4500,4042
2703563,Charles,Jackson,TX,458.0,1800,1342
2705079,Robert,Anderson,TX,455.0,2500,2045
2703209,Charles,Jackson,TX,454.0,1800,1346
2708584,Karen,Anderson,TX,454.0,1000,546
2702163,Betty,Smith,TX,452.0,2000,1548
2705705,Thomas,Taylor,TX,446.0,4500,4054
2707387,Michael,Sanchez,TX,445.0,1800,1355
2708101,Jennifer,Jones,TX,444.0,1000,556
2703091,Elizabeth,Lewis,TX,444.0,1000,556
2700891,Patricia,Williams,TX,444.0,1000,556
2704387,John,Moore,TX,443.0,1800,1357
2707050,Lisa,Williams,TX,443.0,4500,4057
2703127,Robert,Davis,TX,443.0,1500,1057
2707224,James,Jones,TX,442.0,4500,4058
2706381,Thomas,Miller,TX,442.0,2000,1558
2704522,Mary,Williams,TX,441.0,1500,1059
2703905,Lisa,Martin,TX,441.0,2500,2059
2700332,Sandra,Smith,TX,441.0,2500,2059
2704591,Mary,Davis,TX,440.0,9000,8560
2708206,Thomas,Harris,TX,440.0,1000,560
2706920,Michael,Lewis,TX,438.0,2000,1562
2705403,Nancy,Lewis,TX,438.0,2000,1562
2707757,William,Hernandez,TX,436.0,1000,564
2703477,Charles,Lee,TX,436.0,1000,564
2702808,Michael,Moore,TX,436.0,1000,564
2707637,Sarah,Ramirez,TX,435.0,1000,565
2706597,Karen,Thompson,TX,433.0,1000,567
2709233,Nancy,Davis,TX,431.0,2500,2069
2701187,Jennifer,Gonzalez,TX,430.0,1000,570
2706532,Matthew,Anderson,TX,429.0,1800,1371
2701874,Patricia,Williams,TX,429.0,3000,2571
2701679,Elizabeth,White,TX,428.0,2500,2072
2707333,Nancy,Wilson,TX,427.0,2000,1573
2706743,Mary,Robinson,TX,427.0,2500,2073
2701864,Margaret,Thompson,TX,427.0,9000,8573
2701451,John,Anderson,TX,426.0,1500,1074
2704667,Anthony,Anderson,TX,426.0,2000,1574
2704086,Betty,Sanchez,TX,424.0,1800,1376
2702859,Karen,Williams,TX,423.0,1500,1077
2705527,Margaret,Moore,TX,422.0,2000,1578
2703323,Karen,Davis,TX,421.0,1500,1079
2704130,Susan,Harris,TX,421.0,2000,1579
2703684,Richard,Jackson,TX,421.0,1000,579
2709447,Linda,Anderson,TX,421.0,1000,579
2705185,Susan,Anderson,TX,420.0,1500,1080
2705642,Sarah,Hernandez,TX,418.0,1800,1382
2709425,Betty,Martinez,TX,417.0,3000,2583
2702608,Betty,Moore,TX,416.0,3000,2584
2705404,Lisa,Miller,TX,415.0,1000,585
2708639,Thomas,Lee,TX,415.0,1000,585
2701932,Jennifer,Clark,TX,414.0,2000,1586
2702953,Betty,Lopez,TX,412.0,1500,1088
2702411,John,Lopez,TX,411.0,1500,1089
2707999,Barbara,Lee,TX,409.0,1500,1091
2701085,Margaret,Thomas,TX,407.0,2500,2093
2703255,Anthony,Taylor,TX,405.0,1500,1095
2707044,Margaret,Hernandez,TX,403.0,6000,5597
2707755,David,Anderson,TX,403.0,1800,1397
2705529,Richard,Harris,TX,401.0,2000,1599
2703997,Sandra,Lewis,TX,401.0,1000,599
2705937,Betty,Johnson,TX,399.0,1000,601
2708461,Charles,Hernandez,TX,392.0,1000,608
2704468,Betty,Wilson,TX,391.0,6000,5609
2702149,Jennifer,Jackson,TX,389.0,1500,1111
2701596,Nancy,Thomas,TX,388.0,1000,612
2709128,Michael,Miller,TX,388.0,2500,2112
2702328,Jessica,Robinson,TX,388.0,1500,1112
2704284,Betty,Moore,TX,388.0,1000,612
2702614,Barbara,Smith,TX,387.0,4500,4113
2700678,Joseph,Gonzalez,TX,386.0,6000,5614
2707951,William,Lopez,TX,384.0,2000,1616
2704804,Jennifer,Davis,TX,383.0,1000,617
2705062,Betty,Garcia,TX,382.0,3000,2618
2700910,Daniel,Robinson,TX,382.0,4500,4118
2702201,Mark,Clark,TX,382.0,1500,1118
2707803,Richard,Davis,TX,381.0,1500,1119
2706800,Nancy,Davis,TX,381.0,1000,619
2705867,Karen,Ramirez,TX,381.0,3000,2619
2700938,William,Jackson,TX,380.0,2500,2120
2700886,Sarah,Miller,TX,380.0,9000,8620
2707216,Margaret,Brown,TX,379.0,3000,2621
2708131,Nancy,Lopez,TX,378.0,2000,1622
2701575,Mark,Brown,TX,377.0,12000,11623
2705214,Nancy,Lewis,TX,376.0,1800,1424
2708808,Mark,Brown,TX,375.0,2000,1625
2706710,Sandra,Robinson,TX,372.0,1000,628
2702938,Matthew,Perez,TX,371.0,1500,1129
2701357,James,Martin,TX,371.0,6000,5629
2707260,Nancy,Brown,TX,369.0,1500,1131
2702551,Sarah,White,TX,369.0,6000,5631
2703059,Joseph,Jones,TX,369.0,3000,2631
2706072,Mary,Hernandez,TX,368.0,1000,632
2706496,Lisa,Gonzalez,TX,367.0,1500,1133
2708892,Charles,Taylor,TX,367.0,9000,8633
2703383,Matthew,Garcia,TX,367.0,1800,1433
2704106,Karen,Ramirez,TX,361.0,1500,1139
2703649,Elizabeth,Lewis,TX,360.0,1000,640
2707708,Betty,Jones,TX,359.0,9000,8641
2708294,Matthew,Anderson,TX,359.0,1500,1141
2704500,Nancy,Harris,TX,359.0,2500,2141
2703427,Sandra,Ramirez,TX,359.0,2500,2141
2701757,Sandra,Sanchez,TX,357.0,3000,2643
2707783,Charles,Gonzalez,TX,356.0,1000,644
2704186,Lisa,Williams,TX,355.0,1000,645
2704915,Nancy,Johnson,TX,354.0,2000,1646
